payment_id,invoice_id,customer_id,payment_date,amount_paid,method,status
PAY00001915,INV0001915,C10127,2025-06-02,41.65,wire,settled
PAY00001916,INV0001916,C10127,2025-07-01,49.0,wire,settled
PAY00001917,INV0001917,C10127,2025-08-02,39.0,ach,settled
PAY00001918,INV0001918,C10127,2025-09-04,39.2,card,settled
PAY00001919,INV0001919,C10128,2025-02-01,49.0,wire,settled
PAY00001920,INV0001920,C10128,2025-03-01,44.1,card,settled
PAY00001921,INV0001921,C10128,2025-04-02,49.0,wire,settled
PAY00001922,INV0001922,C10129,2024-07-03,24.0,wire,settled
PAY00001923,INV0001923,C10129,2024-08-01,34.0,card,settled
PAY00001924,INV0001924,C10129,2024-09-02,49.0,card,settled
PAY00001925,INV0001925,C10129,2024-10-04,49.0,card,settled
PAY00001926,INV0001926,C10129,2024-11-01,39.0,card,settled
PAY00001927,INV0001927,C10129,2024-12-01,49.0,card,settled
PAY00001928,INV0001928,C10129,2025-01-01,49.0,ach,settled
PAY00001929,INV0001929,C10129,2025-02-06,39.0,card,settled
PAY00001930,INV0001930,C10129,2025-03-06,49.0,card,settled
PAY00001931,INV0001931,C10129,2025-04-02,49.0,card,settled
PAY00001932,INV0001932,C10129,2025-05-11,49.0,card,settled
PAY00001933,INV0001933,C10129,2025-05-03,39.2,card,settled
PAY00001934,INV0001934,C10129,2025-06-06,34.0,ach,settled
PAY00001935,INV0001935,C10129,2025-07-11,36.75,wire,settled
PAY00001936,INV0001936,C10129,2025-08-01,39.2,ach,settled
PAY00001937,INV0001937,C10129,2025-09-02,49.0,card,settled
PAY00001938,INV0001938,C10130,2024-07-02,41.65,ach,settled
PAY00001939,INV0001939,C10130,2024-08-03,49.0,card,settled
PAY00001940,INV0001940,C10130,2024-09-01,44.0,wire,settled
PAY00001941,INV0001941,C10130,2024-10-16,41.65,wire,settled
PAY00001942,INV0001942,C10130,2024-11-02,39.2,wire,settled
PAY00001943,INV0001943,C10131,2023-08-21,41.65,card,settled
PAY00001944,INV0001944,C10131,2023-09-08,44.0,card,settled
PAY00001945,INV0001945,C10131,2023-10-02,24.0,ach,settled
PAY00001946,INV0001946,C10131,2023-11-01,44.1,card,settled
PAY00001947,INV0001947,C10131,2023-12-01,44.1,ach,settled
PAY00001948,INV0001948,C10131,2024-01-01,49.0,card,settled
PAY00001949,INV0001949,C10131,2024-02-01,39.0,card,settled
PAY00001950,INV0001950,C10131,2024-03-06,24.0,ach,settled
PAY00001951,INV0001951,C10132,2025-08-11,899.0,wire,settled
PAY00001952,INV0001952,C10132,2025-09-16,899.0,wire,settled
PAY00001953,INV0001953,C10133,2024-03-02,36.75,card,settled
PAY00001954,INV0001954,C10133,2024-04-01,49.0,card,settled
PAY00001955,INV0001955,C10133,2024-05-01,39.0,card,settled
PAY00001956,INV0001956,C10133,2024-06-02,24.0,card,settled
PAY00001957,INV0001957,C10133,2024-07-01,36.75,wire,settled
PAY00001958,INV0001958,C10133,2024-08-03,34.0,wire,settled
PAY00001959,INV0001959,C10133,2024-09-02,49.0,card,settled
PAY00001960,INV0001960,C10133,2024-10-04,49.0,wire,settled
PAY00001961,INV0001961,C10133,2024-11-01,49.0,card,settled
PAY00001962,INV0001962,C10133,2024-12-02,34.0,card,settled
PAY00001963,INV0001963,C10133,2025-01-02,24.0,wire,settled
PAY00001964,INV0001964,C10133,2025-02-03,49.0,card,settled
PAY00001965,INV0001965,C10133,2025-03-01,49.0,ach,settled
PAY00001966,INV0001966,C10133,2025-04-01,34.0,card,settled
PAY00001967,INV0001967,C10133,2025-05-03,49.0,card,settled
PAY00001968,INV0001968,C10133,2025-06-01,49.0,ach,settled
PAY00001969,INV0001969,C10133,,0.0,,failed
PAY00001970,INV0001970,C10133,2025-08-16,39.2,wire,settled
PAY00001971,INV0001971,C10133,2025-09-02,34.0,card,settled
PAY00001972,INV0001972,C10134,2023-02-04,34.0,card,settled
PAY00001973,INV0001973,C10134,2023-03-01,44.1,ach,settled
PAY00001974,INV0001974,C10134,2023-04-02,39.0,card,settled
PAY00001975,INV0001975,C10134,2023-05-01,49.0,wire,settled
PAY00001976,INV0001976,C10134,,0.0,,failed
PAY00001977,INV0001977,C10134,2023-07-06,44.1,card,settled
PAY00001978,INV0001978,C10134,2023-08-01,44.1,wire,settled
PAY00001979,INV0001979,C10134,2023-09-01,34.0,wire,settled
PAY00001980,INV0001980,C10134,2023-10-01,24.0,wire,settled
PAY00001981,INV0001981,C10134,2023-11-08,44.1,card,settled
PAY00001982,INV0001982,C10134,,0.0,,failed
PAY00001983,INV0001983,C10134,2023-12-08,24.0,ach,settled
PAY00001984,INV0001984,C10134,2024-01-03,44.1,ach,settled
PAY00001985,INV0001985,C10134,2024-02-01,39.0,ach,settled
PAY00001986,INV0001986,C10134,2024-03-01,36.75,wire,settled
PAY00001987,INV0001987,C10134,2024-04-03,39.2,wire,settled
PAY00001988,INV0001988,C10134,2024-05-04,39.2,wire,settled
PAY00001989,INV0001989,C10134,2024-06-04,49.0,card,settled
PAY00001990,INV0001990,C10134,2024-07-01,44.1,wire,settled
PAY00001991,INV0001991,C10134,2024-08-03,41.65,card,settled
PAY00001992,INV0001992,C10134,2024-09-04,39.0,card,settled
PAY00001993,INV0001993,C10134,2024-10-03,44.1,ach,settled
PAY00001994,INV0001994,C10134,2024-11-02,44.0,wire,settled
PAY00001995,INV0001995,C10134,2024-12-02,36.75,wire,settled
PAY00001996,INV0001996,C10134,2025-01-01,49.0,card,settled
PAY00001997,INV0001997,C10134,2025-02-08,44.1,wire,settled
PAY00001998,INV0001998,C10134,2025-03-01,44.0,card,settled
PAY00001999,INV0001999,C10134,2025-04-03,41.65,wire,settled
PAY00002000,INV0002000,C10134,2025-05-01,49.0,wire,settled
PAY00002001,INV0002001,C10134,2025-06-03,49.0,ach,settled
PAY00002002,INV0002002,C10134,2025-07-11,49.0,wire,settled
PAY00002003,INV0002003,C10134,2025-08-08,24.0,card,settled
PAY00002004,INV0002004,C10134,2025-09-01,49.0,card,settled
PAY00002005,INV0002005,C10135,2023-05-03,36.75,wire,settled
PAY00002006,INV0002006,C10135,2023-06-03,39.2,card,settled
PAY00002007,INV0002007,C10135,2023-07-04,49.0,ach,settled
PAY00002008,INV0002008,C10135,2023-08-01,44.0,card,settled
PAY00002009,INV0002009,C10135,2023-09-02,36.75,ach,settled
PAY00002010,INV0002010,C10135,2023-09-01,199.0,card,settled
PAY00002011,INV0002011,C10135,2023-10-01,184.0,ach,settled
PAY00002012,INV0002012,C10135,2023-11-02,169.15,wire,settled
PAY00002013,INV0002013,C10135,2023-12-03,199.0,wire,settled
PAY00002014,INV0002014,C10135,2024-01-01,199.0,ach,settled
PAY00002015,INV0002015,C10135,2024-02-01,199.0,wire,settled
PAY00002016,INV0002016,C10135,2024-03-02,169.15,card,settled
PAY00002017,INV0002017,C10135,2024-04-01,149.25,wire,settled
PAY00002018,INV0002018,C10135,2024-05-01,199.0,wire,settled
PAY00002019,INV0002019,C10135,2024-06-03,159.2,card,settled
PAY00002020,INV0002020,C10135,2024-07-06,184.0,wire,settled
PAY00002021,INV0002021,C10135,2024-08-04,199.0,wire,settled
PAY00002022,INV0002022,C10135,2024-09-02,179.1,card,settled
PAY00002023,INV0002023,C10135,2024-10-01,199.0,wire,settled
PAY00002024,INV0002024,C10135,2024-11-08,179.1,ach,settled
PAY00002025,INV0002025,C10135,2024-12-06,194.0,card,settled
PAY00002026,INV0002026,C10135,2025-01-11,169.15,ach,settled
PAY00002027,INV0002027,C10135,2025-02-01,159.2,ach,settled
PAY00002028,INV0002028,C10135,2025-03-06,159.2,ach,settled
PAY00002029,INV0002029,C10135,2025-04-02,159.2,card,settled
PAY00002030,INV0002030,C10135,,0.0,,failed
PAY00002031,INV0002031,C10135,2025-06-02,199.0,wire,settled
PAY00002032,INV0002032,C10135,2025-07-11,169.15,wire,settled
PAY00002033,INV0002033,C10135,2025-08-01,199.0,wire,settled
PAY00002034,INV0002034,C10135,2025-09-02,199.0,card,settled
PAY00002035,INV0002035,C10136,2024-02-01,159.2,wire,settled
PAY00002036,INV0002036,C10136,2024-03-08,184.0,ach,settled
PAY00002037,INV0002037,C10136,2024-04-02,159.2,card,settled
PAY00002038,INV0002038,C10136,2024-05-02,199.0,wire,settled
PAY00002039,INV0002039,C10136,2024-06-02,184.0,wire,settled
PAY00002040,INV0002040,C10136,2024-07-08,199.0,ach,settled
PAY00002041,INV0002041,C10136,2024-08-02,199.0,ach,settled
PAY00002042,INV0002042,C10136,2024-09-01,199.0,wire,settled
PAY00002043,INV0002043,C10136,2024-10-01,194.0,wire,settled
PAY00002044,INV0002044,C10136,2024-11-04,159.2,ach,settled
PAY00002045,INV0002045,C10136,2024-12-04,169.15,wire,settled
PAY00002046,INV0002046,C10137,2025-06-03,39.2,card,settled
PAY00002047,INV0002047,C10137,2025-07-08,49.0,card,settled
PAY00002048,INV0002048,C10137,2025-08-16,49.0,ach,settled
PAY00002049,INV0002049,C10137,2025-09-06,49.0,card,settled
PAY00002050,INV0002050,C10138,2024-04-08,199.0,ach,settled
PAY00002051,INV0002051,C10138,2024-05-16,199.0,wire,settled
PAY00002052,INV0002052,C10138,2024-06-04,199.0,ach,settled
PAY00002053,INV0002053,C10138,2024-07-02,194.0,card,settled
PAY00002054,INV0002054,C10138,2024-08-01,149.25,ach,settled
PAY00002055,INV0002055,C10138,2024-09-21,149.25,ach,settled
PAY00002056,INV0002056,C10139,2025-04-03,174.0,ach,settled
PAY00002057,INV0002057,C10139,2025-05-11,159.2,wire,settled
PAY00002058,INV0002058,C10139,2025-06-11,179.1,wire,settled
PAY00002059,INV0002059,C10139,2025-07-06,194.0,ach,settled
PAY00002060,INV0002060,C10139,2025-08-03,149.25,card,settled
PAY00002061,INV0002061,C10139,2025-09-01,189.0,card,settled
PAY00002062,INV0002062,C10140,2025-03-02,49.0,ach,settled
PAY00002063,INV0002063,C10140,2025-04-01,34.0,wire,settled
PAY00002064,INV0002064,C10140,2025-05-08,44.0,wire,settled
PAY00002065,INV0002065,C10140,2025-06-02,44.0,ach,settled
PAY00002066,INV0002066,C10140,2025-07-08,24.0,card,settled
PAY00002067,INV0002067,C10140,2025-08-01,39.0,ach,settled
PAY00002068,INV0002068,C10140,2025-09-03,49.0,card,settled
PAY00002069,INV0002069,C10141,2024-10-01,884.0,wire,settled
PAY00002070,INV0002070,C10141,2024-11-03,884.0,card,settled
PAY00002071,INV0002071,C10141,2024-12-01,899.0,wire,settled
PAY00002072,INV0002072,C10141,2025-01-02,894.0,card,settled
PAY00002073,INV0002073,C10141,2025-02-02,674.25,card,settled
PAY00002074,INV0002074,C10141,,0.0,,failed
PAY00002075,INV0002075,C10141,2025-04-01,764.15,ach,settled
PAY00002076,INV0002076,C10141,2025-05-01,719.2,wire,settled
PAY00002077,INV0002077,C10141,2025-06-02,889.0,ach,settled
PAY00002078,INV0002078,C10141,2025-07-06,894.0,wire,settled
PAY00002079,INV0002079,C10141,2025-08-01,899.0,wire,settled
PAY00002080,INV0002080,C10141,2025-09-01,764.15,card,settled
PAY00002081,INV0002081,C10142,2024-07-02,49.0,wire,settled
PAY00002082,INV0002082,C10142,2024-08-01,44.0,wire,settled
PAY00002083,INV0002083,C10142,2024-09-02,44.1,card,settled
PAY00002084,INV0002084,C10142,2024-10-01,49.0,wire,settled
PAY00002085,INV0002085,C10142,2024-11-01,49.0,wire,settled
PAY00002086,INV0002086,C10142,2024-12-02,39.0,wire,settled
PAY00002087,INV0002087,C10142,2025-01-02,41.65,wire,settled
PAY00002088,INV0002088,C10142,2025-02-03,49.0,card,settled
PAY00002089,INV0002089,C10142,2025-03-03,49.0,wire,settled
PAY00002090,INV0002090,C10142,2025-04-02,44.1,ach,settled
PAY00002091,INV0002091,C10142,2025-04-01,899.0,wire,settled
PAY00002092,INV0002092,C10142,2025-05-01,884.0,wire,settled
PAY00002093,INV0002093,C10142,2025-06-11,764.15,ach,settled
PAY00002094,INV0002094,C10142,2025-07-02,899.0,wire,settled
PAY00002095,INV0002095,C10142,2025-08-06,874.0,card,settled
PAY00002096,INV0002096,C10142,2025-09-01,899.0,card,settled
PAY00002097,INV0002097,C10143,2024-11-06,169.15,wire,settled
PAY00002098,INV0002098,C10143,2024-12-02,199.0,wire,settled
PAY00002099,INV0002099,C10143,2025-01-31,169.15,wire,settled
PAY00002100,INV0002100,C10143,2025-02-01,199.0,card,settled
PAY00002101,INV0002101,C10143,2025-03-04,189.0,card,settled
PAY00002102,INV0002102,C10143,2025-04-11,194.0,wire,settled
PAY00002103,INV0002103,C10143,2025-05-01,169.15,ach,settled
PAY00002104,INV0002104,C10143,2025-06-08,179.1,ach,settled
PAY00002105,INV0002105,C10143,2025-07-03,199.0,ach,settled
PAY00002106,INV0002106,C10143,2025-08-02,199.0,card,settled
PAY00002107,INV0002107,C10143,2025-09-16,174.0,card,settled
PAY00002108,INV0002108,C10144,2024-01-01,36.75,card,settled
PAY00002109,INV0002109,C10144,2024-02-06,39.0,wire,settled
PAY00002110,INV0002110,C10144,2024-03-03,36.75,wire,settled
PAY00002111,INV0002111,C10144,2024-04-01,49.0,card,settled
PAY00002112,INV0002112,C10144,2024-05-01,49.0,card,settled
PAY00002113,INV0002113,C10144,2024-06-04,39.2,wire,settled
PAY00002114,INV0002114,C10144,2024-07-03,39.2,ach,settled
PAY00002115,INV0002115,C10144,2024-08-08,49.0,wire,settled
PAY00002116,INV0002116,C10144,,0.0,,failed
PAY00002117,INV0002117,C10144,2024-09-03,809.1,card,settled
PAY00002118,INV0002118,C10144,2024-10-02,899.0,wire,settled
PAY00002119,INV0002119,C10144,2024-11-03,809.1,wire,settled
PAY00002120,INV0002120,C10144,2024-12-01,764.15,ach,settled
PAY00002121,INV0002121,C10144,2025-01-02,674.25,wire,settled
PAY00002122,INV0002122,C10144,2025-02-03,674.25,ach,settled
PAY00002123,INV0002123,C10144,2025-03-01,764.15,ach,settled
PAY00002124,INV0002124,C10144,2025-04-04,889.0,wire,settled
PAY00002125,INV0002125,C10144,2025-05-02,899.0,card,settled
PAY00002126,INV0002126,C10144,2025-06-02,899.0,ach,settled
PAY00002127,INV0002127,C10144,2025-07-04,874.0,card,settled
PAY00002128,INV0002128,C10144,2025-08-06,809.1,ach,settled
PAY00002129,INV0002129,C10144,2025-09-06,874.0,ach,settled
PAY00002130,INV0002130,C10145,2024-12-03,36.75,wire,settled
PAY00002131,INV0002131,C10145,2025-01-01,49.0,ach,settled
PAY00002132,INV0002132,C10145,2025-02-02,44.0,card,settled
PAY00002133,INV0002133,C10145,2025-03-03,24.0,ach,settled
PAY00002134,INV0002134,C10145,2025-04-08,24.0,ach,settled
PAY00002135,INV0002135,C10145,2025-05-08,34.0,card,settled
PAY00002136,INV0002136,C10145,2025-06-02,44.0,wire,settled
PAY00002137,INV0002137,C10145,2025-07-01,49.0,wire,settled
PAY00002138,INV0002138,C10145,2025-08-02,36.75,ach,settled
PAY00002139,INV0002139,C10145,2025-09-02,39.0,ach,settled
PAY00002140,INV0002140,C10146,2024-10-04,199.0,wire,settled
PAY00002141,INV0002141,C10146,2024-11-03,174.0,wire,settled
PAY00002142,INV0002142,C10146,2024-12-04,199.0,ach,settled
PAY00002143,INV0002143,C10146,2025-01-02,199.0,card,settled
PAY00002144,INV0002144,C10146,2025-02-11,199.0,wire,settled
PAY00002145,INV0002145,C10146,2025-03-01,149.25,ach,settled
PAY00002146,INV0002146,C10146,2025-04-04,159.2,ach,settled
PAY00002147,INV0002147,C10146,2025-05-01,194.0,ach,settled
PAY00002148,INV0002148,C10146,2025-06-01,184.0,wire,settled
PAY00002149,INV0002149,C10146,2025-07-02,179.1,ach,settled
PAY00002150,INV0002150,C10146,2025-08-01,149.25,wire,settled
PAY00002151,INV0002151,C10146,2025-09-02,184.0,card,settled
PAY00002152,INV0002152,C10147,2023-02-01,36.75,card,settled
PAY00002153,INV0002153,C10147,2023-03-02,44.1,ach,settled
PAY00002154,INV0002154,C10147,2023-04-02,39.2,ach,settled
PAY00002155,INV0002155,C10147,2023-05-01,49.0,wire,settled
PAY00002156,INV0002156,C10147,2023-06-02,44.1,card,settled
PAY00002157,INV0002157,C10147,2023-07-02,49.0,card,settled
PAY00002158,INV0002158,C10147,2023-08-01,49.0,wire,settled
PAY00002159,INV0002159,C10147,2023-09-16,49.0,card,settled
PAY00002160,INV0002160,C10147,,0.0,,failed
PAY00002161,INV0002161,C10147,2023-11-06,49.0,card,settled
PAY00002162,INV0002162,C10147,2023-12-01,39.2,card,settled
PAY00002163,INV0002163,C10147,2024-01-16,44.0,card,settled
PAY00002164,INV0002164,C10147,2024-02-02,44.0,card,settled
PAY00002165,INV0002165,C10147,2024-03-01,41.65,card,settled
PAY00002166,INV0002166,C10147,2024-04-01,24.0,wire,settled
PAY00002167,INV0002167,C10147,2024-05-01,36.75,card,settled
PAY00002168,INV0002168,C10147,2024-06-04,39.0,wire,settled
PAY00002169,INV0002169,C10147,2024-07-01,49.0,ach,settled
PAY00002170,INV0002170,C10147,2024-08-04,49.0,card,settled
PAY00002171,INV0002171,C10147,2024-09-01,49.0,card,settled
PAY00002172,INV0002172,C10147,2024-10-02,49.0,card,settled
PAY00002173,INV0002173,C10147,2024-11-08,49.0,ach,settled
PAY00002174,INV0002174,C10147,2024-12-01,39.0,card,settled
PAY00002175,INV0002175,C10147,2025-01-01,41.65,card,settled
PAY00002176,INV0002176,C10147,2025-02-01,49.0,card,settled
PAY00002177,INV0002177,C10147,2025-03-06,34.0,wire,settled
PAY00002178,INV0002178,C10147,2025-04-01,49.0,ach,settled
PAY00002179,INV0002179,C10147,2025-05-11,49.0,ach,settled
PAY00002180,INV0002180,C10147,2025-06-02,36.75,ach,settled
PAY00002181,INV0002181,C10147,2025-07-01,36.75,card,settled
PAY00002182,INV0002182,C10147,2025-08-03,44.1,wire,settled
PAY00002183,INV0002183,C10147,2025-09-03,39.0,card,settled
PAY00002184,INV0002184,C10148,2024-10-03,199.0,card,settled
PAY00002185,INV0002185,C10148,2024-11-01,179.1,ach,settled
PAY00002186,INV0002186,C10148,2024-12-01,194.0,ach,settled
PAY00002187,INV0002187,C10148,2025-01-01,194.0,ach,settled
PAY00002188,INV0002188,C10148,2025-02-01,179.1,wire,settled
PAY00002189,INV0002189,C10148,2025-03-02,184.0,wire,settled
PAY00002190,INV0002190,C10148,2025-04-01,169.15,card,settled
PAY00002191,INV0002191,C10148,2025-05-01,189.0,ach,settled
PAY00002192,INV0002192,C10148,2025-06-01,199.0,wire,settled
PAY00002193,INV0002193,C10148,2025-07-02,169.15,wire,settled
PAY00002194,INV0002194,C10148,2025-08-01,194.0,wire,settled
PAY00002195,INV0002195,C10148,2025-09-01,194.0,ach,settled
PAY00002196,INV0002196,C10149,2024-12-06,169.15,wire,settled
PAY00002197,INV0002197,C10149,2025-01-01,149.25,ach,settled
PAY00002198,INV0002198,C10149,2025-02-01,169.15,ach,settled
PAY00002199,INV0002199,C10149,2025-03-02,169.15,ach,settled
PAY00002200,INV0002200,C10149,,0.0,,failed
PAY00002201,INV0002201,C10149,2025-05-04,194.0,wire,settled
PAY00002202,INV0002202,C10149,2025-06-08,184.0,ach,settled
PAY00002203,INV0002203,C10149,2025-07-04,184.0,wire,settled
PAY00002204,INV0002204,C10149,2025-08-08,169.15,wire,settled
PAY00002205,INV0002205,C10149,2025-09-01,174.0,ach,settled
PAY00002206,INV0002206,C10150,2024-05-02,899.0,ach,settled
PAY00002207,INV0002207,C10150,2024-06-21,899.0,card,settled
PAY00002208,INV0002208,C10150,2024-07-01,809.1,wire,settled
PAY00002209,INV0002209,C10150,2024-08-01,719.2,wire,settled
PAY00002210,INV0002210,C10150,2024-09-16,874.0,wire,settled
PAY00002211,INV0002211,C10150,2024-10-01,899.0,card,settled
PAY00002212,INV0002212,C10150,2024-11-03,889.0,card,settled
PAY00002213,INV0002213,C10150,2024-12-08,719.2,card,settled
PAY00002214,INV0002214,C10150,2025-01-01,874.0,ach,settled
PAY00002215,INV0002215,C10150,2025-02-11,884.0,card,settled
PAY00002216,INV0002216,C10150,2025-03-16,874.0,wire,settled
PAY00002217,INV0002217,C10150,2025-04-06,809.1,card,settled
PAY00002218,INV0002218,C10150,2025-05-08,719.2,card,settled
PAY00002219,INV0002219,C10150,2025-06-08,899.0,wire,settled
PAY00002220,INV0002220,C10150,2025-07-01,719.2,ach,settled
PAY00002221,INV0002221,C10150,2025-08-03,899.0,wire,settled
PAY00002222,INV0002222,C10150,2025-09-02,874.0,wire,settled
PAY00002223,INV0002223,C10151,2023-07-01,34.0,ach,settled
PAY00002224,INV0002224,C10151,2023-08-01,34.0,ach,settled
PAY00002225,INV0002225,C10151,2023-09-03,24.0,card,settled
PAY00002226,INV0002226,C10152,2023-04-04,49.0,wire,settled
PAY00002227,INV0002227,C10152,2023-05-03,49.0,wire,settled
PAY00002228,INV0002228,C10152,2023-06-02,44.1,wire,settled
PAY00002229,INV0002229,C10152,2023-07-01,39.0,ach,settled
PAY00002230,INV0002230,C10152,2023-08-03,24.0,card,settled
PAY00002231,INV0002231,C10152,2023-09-01,44.1,ach,settled
PAY00002232,INV0002232,C10152,2023-10-01,44.1,card,settled
PAY00002233,INV0002233,C10152,2023-11-03,49.0,card,settled
PAY00002234,INV0002234,C10152,2023-12-04,49.0,ach,settled
PAY00002235,INV0002235,C10152,2024-01-03,24.0,wire,settled
PAY00002236,INV0002236,C10152,2024-02-01,49.0,wire,settled
PAY00002237,INV0002237,C10152,2024-03-02,39.2,wire,settled
PAY00002238,INV0002238,C10152,2024-04-02,49.0,card,settled
PAY00002239,INV0002239,C10152,2024-05-01,44.0,wire,settled
PAY00002240,INV0002240,C10152,2024-06-01,49.0,wire,settled
PAY00002241,INV0002241,C10152,2024-07-01,39.2,card,settled
PAY00002242,INV0002242,C10152,2024-08-16,49.0,card,settled
PAY00002243,INV0002243,C10152,2024-09-03,41.65,ach,settled
PAY00002244,INV0002244,C10152,2024-10-02,44.1,card,settled
PAY00002245,INV0002245,C10152,2024-11-01,49.0,wire,settled
PAY00002246,INV0002246,C10152,2024-12-02,44.1,wire,settled
PAY00002247,INV0002247,C10152,2025-01-04,36.75,card,settled
PAY00002248,INV0002248,C10152,2025-02-03,49.0,ach,settled
PAY00002249,INV0002249,C10152,2025-03-03,39.2,wire,settled
PAY00002250,INV0002250,C10152,2025-04-08,49.0,wire,settled
PAY00002251,INV0002251,C10152,2025-05-08,41.65,wire,settled
PAY00002252,INV0002252,C10152,2025-06-01,36.75,wire,settled
PAY00002253,INV0002253,C10152,2025-07-02,49.0,ach,settled
PAY00002254,INV0002254,C10152,2025-08-01,49.0,wire,settled
PAY00002255,INV0002255,C10152,2025-09-02,44.0,wire,settled
PAY00002256,INV0002256,C10153,2023-06-03,149.25,card,settled
PAY00002257,INV0002257,C10153,2023-07-03,199.0,ach,settled
PAY00002258,INV0002258,C10153,2023-08-03,149.25,ach,settled
PAY00002259,INV0002259,C10153,2023-09-01,184.0,card,settled
PAY00002260,INV0002260,C10153,2023-10-01,174.0,wire,settled
PAY00002261,INV0002261,C10153,2023-11-04,169.15,ach,settled
