invoice_id,subscription_id,customer_id,invoice_date,amount,discount_type,discount_value,net_amount,currency
INV0001854,S000143,C10124,2024-01-01,49.0,PERCENT,7.35,41.65,USD
INV0001855,S000143,C10124,2024-02-01,49.0,PERCENT,9.8,39.2,USD
INV0001856,S000143,C10124,2024-03-01,49.0,PERCENT,4.9,44.1,USD
INV0001857,S000144,C10124,2024-03-01,49.0,PERCENT,7.35,41.65,USD
INV0001858,S000144,C10124,2024-04-01,49.0,PERCENT,4.9,44.1,USD
INV0001859,S000144,C10124,2024-05-01,49.0,PERCENT,7.35,41.65,USD
INV0001860,S000144,C10124,2024-06-01,49.0,,0.0,49.0,USD
INV0001861,S000144,C10124,2024-07-01,49.0,AMOUNT,15.0,34.0,USD
INV0001862,S000144,C10124,2024-08-01,49.0,PERCENT,12.25,36.75,USD
INV0001863,S000144,C10124,2024-09-01,49.0,AMOUNT,25.0,24.0,USD
INV0001864,S000144,C10124,2024-10-01,49.0,PERCENT,7.35,41.65,USD
INV0001865,S000144,C10124,2024-11-01,49.0,,0.0,49.0,USD
INV0001866,S000144,C10124,2024-12-01,49.0,PERCENT,7.35,41.65,USD
INV0001867,S000144,C10124,2025-01-01,49.0,AMOUNT,10.0,39.0,USD
INV0001868,S000144,C10124,2025-02-01,49.0,PERCENT,4.9,44.1,USD
INV0001869,S000144,C10124,2025-03-01,49.0,,0.0,49.0,USD
INV0001870,S000144,C10124,2025-04-01,49.0,,0.0,49.0,USD
INV0001871,S000144,C10124,2025-05-01,49.0,AMOUNT,25.0,24.0,USD
INV0001872,S000144,C10124,2025-06-01,49.0,PERCENT,7.35,41.65,USD
INV0001873,S000144,C10124,2025-07-01,49.0,AMOUNT,15.0,34.0,USD
INV0001874,S000144,C10124,2025-08-01,49.0,PERCENT,4.9,44.1,USD
INV0001875,S000144,C10124,2025-09-01,49.0,PERCENT,4.9,44.1,USD
INV0001876,S000145,C10125,2025-03-01,199.0,PERCENT,19.9,179.1,USD
INV0001877,S000145,C10125,2025-04-01,199.0,,0.0,199.0,USD
INV0001878,S000145,C10125,2025-05-01,199.0,PERCENT,19.9,179.1,USD
INV0001879,S000145,C10125,2025-06-01,199.0,PERCENT,39.8,159.2,USD
INV0001880,S000145,C10125,2025-07-01,199.0,AMOUNT,5.0,194.0,USD
INV0001881,S000145,C10125,2025-08-01,199.0,,0.0,199.0,USD
INV0001882,S000145,C10125,2025-09-01,199.0,AMOUNT,15.0,184.0,USD
INV0001883,S000146,C10126,2024-04-01,49.0,AMOUNT,10.0,39.0,USD
INV0001884,S000146,C10126,2024-05-01,49.0,,0.0,49.0,USD
INV0001885,S000146,C10126,2024-06-01,49.0,PERCENT,12.25,36.75,USD
INV0001886,S000146,C10126,2024-07-01,49.0,AMOUNT,15.0,34.0,USD
INV0001887,S000146,C10126,2024-08-01,49.0,,0.0,49.0,USD
INV0001888,S000146,C10126,2024-09-01,49.0,PERCENT,9.8,39.2,USD
INV0001889,S000146,C10126,2024-10-01,49.0,,0.0,49.0,USD
INV0001890,S000146,C10126,2024-11-01,49.0,AMOUNT,5.0,44.0,USD
INV0001891,S000146,C10126,2024-12-01,49.0,AMOUNT,25.0,24.0,USD
INV0001892,S000146,C10126,2025-01-01,49.0,AMOUNT,15.0,34.0,USD
INV0001893,S000146,C10126,2025-02-01,49.0,PERCENT,12.25,36.75,USD
INV0001894,S000146,C10126,2025-03-01,49.0,AMOUNT,10.0,39.0,USD
INV0001895,S000146,C10126,2025-04-01,49.0,PERCENT,7.35,41.65,USD
INV0001896,S000146,C10126,2025-05-01,49.0,,0.0,49.0,USD
INV0001897,S000146,C10126,2025-06-01,49.0,AMOUNT,25.0,24.0,USD
INV0001898,S000146,C10126,2025-07-01,49.0,,0.0,49.0,USD
INV0001899,S000146,C10126,2025-08-01,49.0,,0.0,49.0,USD
INV0001900,S000146,C10126,2025-09-01,49.0,AMOUNT,15.0,34.0,USD
INV0001901,S000147,C10127,2024-04-01,49.0,AMOUNT,25.0,24.0,USD
INV0001902,S000147,C10127,2024-05-01,49.0,,0.0,49.0,USD
INV0001903,S000147,C10127,2024-06-01,49.0,AMOUNT,10.0,39.0,USD
INV0001904,S000147,C10127,2024-07-01,49.0,,0.0,49.0,USD
INV0001905,S000147,C10127,2024-08-01,49.0,AMOUNT,10.0,39.0,USD
INV0001906,S000147,C10127,2024-09-01,49.0,AMOUNT,25.0,24.0,USD
INV0001907,S000147,C10127,2024-10-01,49.0,,0.0,49.0,USD
INV0001908,S000147,C10127,2024-11-01,49.0,AMOUNT,25.0,24.0,USD
INV0001909,S000147,C10127,2024-12-01,49.0,AMOUNT,15.0,34.0,USD
INV0001910,S000147,C10127,2025-01-01,49.0,AMOUNT,25.0,24.0,USD
INV0001911,S000147,C10127,2025-02-01,49.0,,0.0,49.0,USD
INV0001912,S000147,C10127,2025-03-01,49.0,AMOUNT,5.0,44.0,USD
INV0001913,S000147,C10127,2025-04-01,49.0,AMOUNT,10.0,39.0,USD
INV0001914,S000147,C10127,2025-05-01,49.0,PERCENT,4.9,44.1,USD
INV0001915,S000147,C10127,2025-06-01,49.0,PERCENT,7.35,41.65,USD
INV0001916,S000147,C10127,2025-07-01,49.0,,0.0,49.0,USD
INV0001917,S000147,C10127,2025-08-01,49.0,AMOUNT,10.0,39.0,USD
INV0001918,S000147,C10127,2025-09-01,49.0,PERCENT,9.8,39.2,USD
INV0001919,S000148,C10128,2025-02-01,49.0,,0.0,49.0,USD
INV0001920,S000148,C10128,2025-03-01,49.0,PERCENT,4.9,44.1,USD
INV0001921,S000148,C10128,2025-04-01,49.0,,0.0,49.0,USD
INV0001922,S000149,C10129,2024-07-01,49.0,AMOUNT,25.0,24.0,USD
INV0001923,S000149,C10129,2024-08-01,49.0,AMOUNT,15.0,34.0,USD
INV0001924,S000149,C10129,2024-09-01,49.0,,0.0,49.0,USD
INV0001925,S000149,C10129,2024-10-01,49.0,,0.0,49.0,USD
INV0001926,S000149,C10129,2024-11-01,49.0,AMOUNT,10.0,39.0,USD
INV0001927,S000149,C10129,2024-12-01,49.0,,0.0,49.0,USD
INV0001928,S000149,C10129,2025-01-01,49.0,,0.0,49.0,USD
INV0001929,S000149,C10129,2025-02-01,49.0,AMOUNT,10.0,39.0,USD
INV0001930,S000149,C10129,2025-03-01,49.0,,0.0,49.0,USD
INV0001931,S000149,C10129,2025-04-01,49.0,,0.0,49.0,USD
INV0001932,S000149,C10129,2025-05-01,49.0,,0.0,49.0,USD
INV0001933,S000150,C10129,2025-05-01,49.0,PERCENT,9.8,39.2,USD
INV0001934,S000150,C10129,2025-06-01,49.0,AMOUNT,15.0,34.0,USD
INV0001935,S000150,C10129,2025-07-01,49.0,PERCENT,12.25,36.75,USD
INV0001936,S000150,C10129,2025-08-01,49.0,PERCENT,9.8,39.2,USD
INV0001937,S000150,C10129,2025-09-01,49.0,,0.0,49.0,USD
INV0001938,S000151,C10130,2024-07-01,49.0,PERCENT,7.35,41.65,USD
INV0001939,S000151,C10130,2024-08-01,49.0,,0.0,49.0,USD
INV0001940,S000151,C10130,2024-09-01,49.0,AMOUNT,5.0,44.0,USD
INV0001941,S000151,C10130,2024-10-01,49.0,PERCENT,7.35,41.65,USD
INV0001942,S000151,C10130,2024-11-01,49.0,PERCENT,9.8,39.2,USD
INV0001943,S000152,C10131,2023-08-01,49.0,PERCENT,7.35,41.65,USD
INV0001944,S000152,C10131,2023-09-01,49.0,AMOUNT,5.0,44.0,USD
INV0001945,S000152,C10131,2023-10-01,49.0,AMOUNT,25.0,24.0,USD
INV0001946,S000152,C10131,2023-11-01,49.0,PERCENT,4.9,44.1,USD
INV0001947,S000152,C10131,2023-12-01,49.0,PERCENT,4.9,44.1,USD
INV0001948,S000152,C10131,2024-01-01,49.0,,0.0,49.0,USD
INV0001949,S000152,C10131,2024-02-01,49.0,AMOUNT,10.0,39.0,USD
INV0001950,S000152,C10131,2024-03-01,49.0,AMOUNT,25.0,24.0,USD
INV0001951,S000153,C10132,2025-08-01,899.0,,0.0,899.0,USD
INV0001952,S000153,C10132,2025-09-01,899.0,,0.0,899.0,USD
INV0001953,S000154,C10133,2024-03-01,49.0,PERCENT,12.25,36.75,USD
INV0001954,S000154,C10133,2024-04-01,49.0,,0.0,49.0,USD
INV0001955,S000154,C10133,2024-05-01,49.0,AMOUNT,10.0,39.0,USD
INV0001956,S000154,C10133,2024-06-01,49.0,AMOUNT,25.0,24.0,USD
INV0001957,S000154,C10133,2024-07-01,49.0,PERCENT,12.25,36.75,USD
INV0001958,S000154,C10133,2024-08-01,49.0,AMOUNT,15.0,34.0,USD
INV0001959,S000154,C10133,2024-09-01,49.0,,0.0,49.0,USD
INV0001960,S000154,C10133,2024-10-01,49.0,,0.0,49.0,USD
INV0001961,S000154,C10133,2024-11-01,49.0,,0.0,49.0,USD
INV0001962,S000154,C10133,2024-12-01,49.0,AMOUNT,15.0,34.0,USD
INV0001963,S000154,C10133,2025-01-01,49.0,AMOUNT,25.0,24.0,USD
INV0001964,S000154,C10133,2025-02-01,49.0,,0.0,49.0,USD
INV0001965,S000154,C10133,2025-03-01,49.0,,0.0,49.0,USD
INV0001966,S000154,C10133,2025-04-01,49.0,AMOUNT,15.0,34.0,USD
INV0001967,S000154,C10133,2025-05-01,49.0,,0.0,49.0,USD
INV0001968,S000154,C10133,2025-06-01,49.0,,0.0,49.0,USD
INV0001969,S000154,C10133,2025-07-01,49.0,PERCENT,9.8,39.2,USD
INV0001970,S000154,C10133,2025-08-01,49.0,PERCENT,9.8,39.2,USD
INV0001971,S000154,C10133,2025-09-01,49.0,AMOUNT,15.0,34.0,USD
INV0001972,S000155,C10134,2023-02-01,49.0,AMOUNT,15.0,34.0,USD
INV0001973,S000155,C10134,2023-03-01,49.0,PERCENT,4.9,44.1,USD
INV0001974,S000155,C10134,2023-04-01,49.0,AMOUNT,10.0,39.0,USD
INV0001975,S000155,C10134,2023-05-01,49.0,,0.0,49.0,USD
INV0001976,S000155,C10134,2023-06-01,49.0,,0.0,49.0,USD
INV0001977,S000155,C10134,2023-07-01,49.0,PERCENT,4.9,44.1,USD
INV0001978,S000155,C10134,2023-08-01,49.0,PERCENT,4.9,44.1,USD
INV0001979,S000155,C10134,2023-09-01,49.0,AMOUNT,15.0,34.0,USD
INV0001980,S000155,C10134,2023-10-01,49.0,AMOUNT,25.0,24.0,USD
INV0001981,S000155,C10134,2023-11-01,49.0,PERCENT,4.9,44.1,USD
INV0001982,S000156,C10134,2023-11-01,49.0,AMOUNT,5.0,44.0,USD
INV0001983,S000156,C10134,2023-12-01,49.0,AMOUNT,25.0,24.0,USD
INV0001984,S000156,C10134,2024-01-01,49.0,PERCENT,4.9,44.1,USD
INV0001985,S000156,C10134,2024-02-01,49.0,AMOUNT,10.0,39.0,USD
INV0001986,S000156,C10134,2024-03-01,49.0,PERCENT,12.25,36.75,USD
INV0001987,S000156,C10134,2024-04-01,49.0,PERCENT,9.8,39.2,USD
INV0001988,S000156,C10134,2024-05-01,49.0,PERCENT,9.8,39.2,USD
INV0001989,S000156,C10134,2024-06-01,49.0,,0.0,49.0,USD
INV0001990,S000156,C10134,2024-07-01,49.0,PERCENT,4.9,44.1,USD
INV0001991,S000156,C10134,2024-08-01,49.0,PERCENT,7.35,41.65,USD
INV0001992,S000156,C10134,2024-09-01,49.0,AMOUNT,10.0,39.0,USD
INV0001993,S000156,C10134,2024-10-01,49.0,PERCENT,4.9,44.1,USD
INV0001994,S000156,C10134,2024-11-01,49.0,AMOUNT,5.0,44.0,USD
INV0001995,S000156,C10134,2024-12-01,49.0,PERCENT,12.25,36.75,USD
INV0001996,S000156,C10134,2025-01-01,49.0,,0.0,49.0,USD
INV0001997,S000156,C10134,2025-02-01,49.0,PERCENT,4.9,44.1,USD
INV0001998,S000156,C10134,2025-03-01,49.0,AMOUNT,5.0,44.0,USD
INV0001999,S000156,C10134,2025-04-01,49.0,PERCENT,7.35,41.65,USD
INV0002000,S000156,C10134,2025-05-01,49.0,,0.0,49.0,USD
INV0002001,S000156,C10134,2025-06-01,49.0,,0.0,49.0,USD
INV0002002,S000156,C10134,2025-07-01,49.0,,0.0,49.0,USD
INV0002003,S000156,C10134,2025-08-01,49.0,AMOUNT,25.0,24.0,USD
INV0002004,S000156,C10134,2025-09-01,49.0,,0.0,49.0,USD
INV0002005,S000157,C10135,2023-05-01,49.0,PERCENT,12.25,36.75,USD
INV0002006,S000157,C10135,2023-06-01,49.0,PERCENT,9.8,39.2,USD
INV0002007,S000157,C10135,2023-07-01,49.0,,0.0,49.0,USD
INV0002008,S000157,C10135,2023-08-01,49.0,AMOUNT,5.0,44.0,USD
INV0002009,S000157,C10135,2023-09-01,49.0,PERCENT,12.25,36.75,USD
INV0002010,S000158,C10135,2023-09-01,199.0,,0.0,199.0,USD
INV0002011,S000158,C10135,2023-10-01,199.0,AMOUNT,15.0,184.0,USD
INV0002012,S000158,C10135,2023-11-01,199.0,PERCENT,29.85,169.15,USD
INV0002013,S000158,C10135,2023-12-01,199.0,,0.0,199.0,USD
INV0002014,S000158,C10135,2024-01-01,199.0,,0.0,199.0,USD
INV0002015,S000158,C10135,2024-02-01,199.0,,0.0,199.0,USD
INV0002016,S000158,C10135,2024-03-01,199.0,PERCENT,29.85,169.15,USD
INV0002017,S000158,C10135,2024-04-01,199.0,PERCENT,49.75,149.25,USD
INV0002018,S000158,C10135,2024-05-01,199.0,,0.0,199.0,USD
INV0002019,S000158,C10135,2024-06-01,199.0,PERCENT,39.8,159.2,USD
INV0002020,S000158,C10135,2024-07-01,199.0,AMOUNT,15.0,184.0,USD
INV0002021,S000158,C10135,2024-08-01,199.0,,0.0,199.0,USD
INV0002022,S000158,C10135,2024-09-01,199.0,PERCENT,19.9,179.1,USD
INV0002023,S000158,C10135,2024-10-01,199.0,,0.0,199.0,USD
INV0002024,S000158,C10135,2024-11-01,199.0,PERCENT,19.9,179.1,USD
INV0002025,S000158,C10135,2024-12-01,199.0,AMOUNT,5.0,194.0,USD
INV0002026,S000158,C10135,2025-01-01,199.0,PERCENT,29.85,169.15,USD
INV0002027,S000158,C10135,2025-02-01,199.0,PERCENT,39.8,159.2,USD
INV0002028,S000158,C10135,2025-03-01,199.0,PERCENT,39.8,159.2,USD
INV0002029,S000158,C10135,2025-04-01,199.0,PERCENT,39.8,159.2,USD
INV0002030,S000158,C10135,2025-05-01,199.0,,0.0,199.0,USD
INV0002031,S000158,C10135,2025-06-01,199.0,,0.0,199.0,USD
INV0002032,S000158,C10135,2025-07-01,199.0,PERCENT,29.85,169.15,USD
INV0002033,S000158,C10135,2025-08-01,199.0,,0.0,199.0,USD
INV0002034,S000158,C10135,2025-09-01,199.0,,0.0,199.0,USD
INV0002035,S000159,C10136,2024-02-01,199.0,PERCENT,39.8,159.2,USD
INV0002036,S000159,C10136,2024-03-01,199.0,AMOUNT,15.0,184.0,USD
INV0002037,S000159,C10136,2024-04-01,199.0,PERCENT,39.8,159.2,USD
INV0002038,S000159,C10136,2024-05-01,199.0,,0.0,199.0,USD
INV0002039,S000159,C10136,2024-06-01,199.0,AMOUNT,15.0,184.0,USD
INV0002040,S000159,C10136,2024-07-01,199.0,,0.0,199.0,USD
INV0002041,S000159,C10136,2024-08-01,199.0,,0.0,199.0,USD
INV0002042,S000159,C10136,2024-09-01,199.0,,0.0,199.0,USD
INV0002043,S000159,C10136,2024-10-01,199.0,AMOUNT,5.0,194.0,USD
INV0002044,S000159,C10136,2024-11-01,199.0,PERCENT,39.8,159.2,USD
INV0002045,S000159,C10136,2024-12-01,199.0,PERCENT,29.85,169.15,USD
INV0002046,S000160,C10137,2025-06-01,49.0,PERCENT,9.8,39.2,USD
INV0002047,S000160,C10137,2025-07-01,49.0,,0.0,49.0,USD
INV0002048,S000160,C10137,2025-08-01,49.0,,0.0,49.0,USD
INV0002049,S000160,C10137,2025-09-01,49.0,,0.0,49.0,USD
INV0002050,S000161,C10138,2024-04-01,199.0,,0.0,199.0,USD
INV0002051,S000161,C10138,2024-05-01,199.0,,0.0,199.0,USD
INV0002052,S000161,C10138,2024-06-01,199.0,,0.0,199.0,USD
INV0002053,S000161,C10138,2024-07-01,199.0,AMOUNT,5.0,194.0,USD
INV0002054,S000161,C10138,2024-08-01,199.0,PERCENT,49.75,149.25,USD
INV0002055,S000161,C10138,2024-09-01,199.0,PERCENT,49.75,149.25,USD
INV0002056,S000162,C10139,2025-04-01,199.0,AMOUNT,25.0,174.0,USD
INV0002057,S000162,C10139,2025-05-01,199.0,PERCENT,39.8,159.2,USD
INV0002058,S000162,C10139,2025-06-01,199.0,PERCENT,19.9,179.1,USD
INV0002059,S000162,C10139,2025-07-01,199.0,AMOUNT,5.0,194.0,USD
INV0002060,S000162,C10139,2025-08-01,199.0,PERCENT,49.75,149.25,USD
INV0002061,S000162,C10139,2025-09-01,199.0,AMOUNT,10.0,189.0,USD
INV0002062,S000163,C10140,2025-03-01,49.0,,0.0,49.0,USD
INV0002063,S000163,C10140,2025-04-01,49.0,AMOUNT,15.0,34.0,USD
INV0002064,S000163,C10140,2025-05-01,49.0,AMOUNT,5.0,44.0,USD
INV0002065,S000163,C10140,2025-06-01,49.0,AMOUNT,5.0,44.0,USD
INV0002066,S000163,C10140,2025-07-01,49.0,AMOUNT,25.0,24.0,USD
INV0002067,S000163,C10140,2025-08-01,49.0,AMOUNT,10.0,39.0,USD
INV0002068,S000163,C10140,2025-09-01,49.0,,0.0,49.0,USD
INV0002069,S000164,C10141,2024-10-01,899.0,AMOUNT,15.0,884.0,USD
INV0002070,S000164,C10141,2024-11-01,899.0,AMOUNT,15.0,884.0,USD
INV0002071,S000164,C10141,2024-12-01,899.0,,0.0,899.0,USD
INV0002072,S000164,C10141,2025-01-01,899.0,AMOUNT,5.0,894.0,USD
INV0002073,S000164,C10141,2025-02-01,899.0,PERCENT,224.75,674.25,USD
INV0002074,S000164,C10141,2025-03-01,899.0,PERCENT,89.9,809.1,USD
INV0002075,S000164,C10141,2025-04-01,899.0,PERCENT,134.85,764.15,USD
INV0002076,S000164,C10141,2025-05-01,899.0,PERCENT,179.8,719.2,USD
INV0002077,S000164,C10141,2025-06-01,899.0,AMOUNT,10.0,889.0,USD
INV0002078,S000164,C10141,2025-07-01,899.0,AMOUNT,5.0,894.0,USD
INV0002079,S000164,C10141,2025-08-01,899.0,,0.0,899.0,USD
INV0002080,S000164,C10141,2025-09-01,899.0,PERCENT,134.85,764.15,USD
INV0002081,S000165,C10142,2024-07-01,49.0,,0.0,49.0,USD
INV0002082,S000165,C10142,2024-08-01,49.0,AMOUNT,5.0,44.0,USD
INV0002083,S000165,C10142,2024-09-01,49.0,PERCENT,4.9,44.1,USD
INV0002084,S000165,C10142,2024-10-01,49.0,,0.0,49.0,USD
INV0002085,S000165,C10142,2024-11-01,49.0,,0.0,49.0,USD
INV0002086,S000165,C10142,2024-12-01,49.0,AMOUNT,10.0,39.0,USD
INV0002087,S000165,C10142,2025-01-01,49.0,PERCENT,7.35,41.65,USD
INV0002088,S000165,C10142,2025-02-01,49.0,,0.0,49.0,USD
INV0002089,S000165,C10142,2025-03-01,49.0,,0.0,49.0,USD
INV0002090,S000165,C10142,2025-04-01,49.0,PERCENT,4.9,44.1,USD
INV0002091,S000166,C10142,2025-04-01,899.0,,0.0,899.0,USD
INV0002092,S000166,C10142,2025-05-01,899.0,AMOUNT,15.0,884.0,USD
INV0002093,S000166,C10142,2025-06-01,899.0,PERCENT,134.85,764.15,USD
INV0002094,S000166,C10142,2025-07-01,899.0,,0.0,899.0,USD
INV0002095,S000166,C10142,2025-08-01,899.0,AMOUNT,25.0,874.0,USD
INV0002096,S000166,C10142,2025-09-01,899.0,,0.0,899.0,USD
INV0002097,S000167,C10143,2024-11-01,199.0,PERCENT,29.85,169.15,USD
INV0002098,S000167,C10143,2024-12-01,199.0,,0.0,199.0,USD
INV0002099,S000167,C10143,2025-01-01,199.0,PERCENT,29.85,169.15,USD
INV0002100,S000167,C10143,2025-02-01,199.0,,0.0,199.0,USD
INV0002101,S000167,C10143,2025-03-01,199.0,AMOUNT,10.0,189.0,USD
INV0002102,S000167,C10143,2025-04-01,199.0,AMOUNT,5.0,194.0,USD
INV0002103,S000167,C10143,2025-05-01,199.0,PERCENT,29.85,169.15,USD
INV0002104,S000167,C10143,2025-06-01,199.0,PERCENT,19.9,179.1,USD
INV0002105,S000167,C10143,2025-07-01,199.0,,0.0,199.0,USD
INV0002106,S000167,C10143,2025-08-01,199.0,,0.0,199.0,USD
INV0002107,S000167,C10143,2025-09-01,199.0,AMOUNT,25.0,174.0,USD
INV0002108,S000168,C10144,2024-01-01,49.0,PERCENT,12.25,36.75,USD
INV0002109,S000168,C10144,2024-02-01,49.0,AMOUNT,10.0,39.0,USD
INV0002110,S000168,C10144,2024-03-01,49.0,PERCENT,12.25,36.75,USD
INV0002111,S000168,C10144,2024-04-01,49.0,,0.0,49.0,USD
INV0002112,S000168,C10144,2024-05-01,49.0,,0.0,49.0,USD
INV0002113,S000168,C10144,2024-06-01,49.0,PERCENT,9.8,39.2,USD
INV0002114,S000168,C10144,2024-07-01,49.0,PERCENT,9.8,39.2,USD
INV0002115,S000168,C10144,2024-08-01,49.0,,0.0,49.0,USD
INV0002116,S000168,C10144,2024-09-01,49.0,,0.0,49.0,USD
INV0002117,S000169,C10144,2024-09-01,899.0,PERCENT,89.9,809.1,USD
INV0002118,S000169,C10144,2024-10-01,899.0,,0.0,899.0,USD
INV0002119,S000169,C10144,2024-11-01,899.0,PERCENT,89.9,809.1,USD
INV0002120,S000169,C10144,2024-12-01,899.0,PERCENT,134.85,764.15,USD
INV0002121,S000169,C10144,2025-01-01,899.0,PERCENT,224.75,674.25,USD
INV0002122,S000169,C10144,2025-02-01,899.0,PERCENT,224.75,674.25,USD
INV0002123,S000169,C10144,2025-03-01,899.0,PERCENT,134.85,764.15,USD
INV0002124,S000169,C10144,2025-04-01,899.0,AMOUNT,10.0,889.0,USD
INV0002125,S000169,C10144,2025-05-01,899.0,,0.0,899.0,USD
INV0002126,S000169,C10144,2025-06-01,899.0,,0.0,899.0,USD
INV0002127,S000169,C10144,2025-07-01,899.0,AMOUNT,25.0,874.0,USD
INV0002128,S000169,C10144,2025-08-01,899.0,PERCENT,89.9,809.1,USD
INV0002129,S000169,C10144,2025-09-01,899.0,AMOUNT,25.0,874.0,USD
INV0002130,S000170,C10145,2024-12-01,49.0,PERCENT,12.25,36.75,USD
INV0002131,S000170,C10145,2025-01-01,49.0,,0.0,49.0,USD
INV0002132,S000170,C10145,2025-02-01,49.0,AMOUNT,5.0,44.0,USD
INV0002133,S000170,C10145,2025-03-01,49.0,AMOUNT,25.0,24.0,USD
INV0002134,S000170,C10145,2025-04-01,49.0,AMOUNT,25.0,24.0,USD
INV0002135,S000170,C10145,2025-05-01,49.0,AMOUNT,15.0,34.0,USD
INV0002136,S000170,C10145,2025-06-01,49.0,AMOUNT,5.0,44.0,USD
INV0002137,S000170,C10145,2025-07-01,49.0,,0.0,49.0,USD
INV0002138,S000170,C10145,2025-08-01,49.0,PERCENT,12.25,36.75,USD
INV0002139,S000170,C10145,2025-09-01,49.0,AMOUNT,10.0,39.0,USD
INV0002140,S000171,C10146,2024-10-01,199.0,,0.0,199.0,USD
INV0002141,S000171,C10146,2024-11-01,199.0,AMOUNT,25.0,174.0,USD
INV0002142,S000171,C10146,2024-12-01,199.0,,0.0,199.0,USD
INV0002143,S000171,C10146,2025-01-01,199.0,,0.0,199.0,USD
INV0002144,S000171,C10146,2025-02-01,199.0,,0.0,199.0,USD
INV0002145,S000171,C10146,2025-03-01,199.0,PERCENT,49.75,149.25,USD
INV0002146,S000171,C10146,2025-04-01,199.0,PERCENT,39.8,159.2,USD
INV0002147,S000171,C10146,2025-05-01,199.0,AMOUNT,5.0,194.0,USD
INV0002148,S000171,C10146,2025-06-01,199.0,AMOUNT,15.0,184.0,USD
INV0002149,S000171,C10146,2025-07-01,199.0,PERCENT,19.9,179.1,USD
INV0002150,S000171,C10146,2025-08-01,199.0,PERCENT,49.75,149.25,USD
INV0002151,S000171,C10146,2025-09-01,199.0,AMOUNT,15.0,184.0,USD
INV0002152,S000172,C10147,2023-02-01,49.0,PERCENT,12.25,36.75,USD
INV0002153,S000172,C10147,2023-03-01,49.0,PERCENT,4.9,44.1,USD
INV0002154,S000172,C10147,2023-04-01,49.0,PERCENT,9.8,39.2,USD
INV0002155,S000172,C10147,2023-05-01,49.0,,0.0,49.0,USD
INV0002156,S000172,C10147,2023-06-01,49.0,PERCENT,4.9,44.1,USD
INV0002157,S000172,C10147,2023-07-01,49.0,,0.0,49.0,USD
INV0002158,S000172,C10147,2023-08-01,49.0,,0.0,49.0,USD
INV0002159,S000172,C10147,2023-09-01,49.0,,0.0,49.0,USD
INV0002160,S000172,C10147,2023-10-01,49.0,PERCENT,7.35,41.65,USD
INV0002161,S000172,C10147,2023-11-01,49.0,,0.0,49.0,USD
INV0002162,S000172,C10147,2023-12-01,49.0,PERCENT,9.8,39.2,USD
INV0002163,S000172,C10147,2024-01-01,49.0,AMOUNT,5.0,44.0,USD
INV0002164,S000172,C10147,2024-02-01,49.0,AMOUNT,5.0,44.0,USD
INV0002165,S000172,C10147,2024-03-01,49.0,PERCENT,7.35,41.65,USD
INV0002166,S000172,C10147,2024-04-01,49.0,AMOUNT,25.0,24.0,USD
INV0002167,S000172,C10147,2024-05-01,49.0,PERCENT,12.25,36.75,USD
INV0002168,S000172,C10147,2024-06-01,49.0,AMOUNT,10.0,39.0,USD
INV0002169,S000172,C10147,2024-07-01,49.0,,0.0,49.0,USD
INV0002170,S000172,C10147,2024-08-01,49.0,,0.0,49.0,USD
INV0002171,S000172,C10147,2024-09-01,49.0,,0.0,49.0,USD
INV0002172,S000172,C10147,2024-10-01,49.0,,0.0,49.0,USD
INV0002173,S000172,C10147,2024-11-01,49.0,,0.0,49.0,USD
INV0002174,S000172,C10147,2024-12-01,49.0,AMOUNT,10.0,39.0,USD
INV0002175,S000172,C10147,2025-01-01,49.0,PERCENT,7.35,41.65,USD
INV0002176,S000172,C10147,2025-02-01,49.0,,0.0,49.0,USD
INV0002177,S000172,C10147,2025-03-01,49.0,AMOUNT,15.0,34.0,USD
INV0002178,S000172,C10147,2025-04-01,49.0,,0.0,49.0,USD
INV0002179,S000172,C10147,2025-05-01,49.0,,0.0,49.0,USD
INV0002180,S000172,C10147,2025-06-01,49.0,PERCENT,12.25,36.75,USD
INV0002181,S000172,C10147,2025-07-01,49.0,PERCENT,12.25,36.75,USD
INV0002182,S000172,C10147,2025-08-01,49.0,PERCENT,4.9,44.1,USD
INV0002183,S000172,C10147,2025-09-01,49.0,AMOUNT,10.0,39.0,USD
INV0002184,S000173,C10148,2024-10-01,199.0,,0.0,199.0,USD
INV0002185,S000173,C10148,2024-11-01,199.0,PERCENT,19.9,179.1,USD
INV0002186,S000173,C10148,2024-12-01,199.0,AMOUNT,5.0,194.0,USD
INV0002187,S000173,C10148,2025-01-01,199.0,AMOUNT,5.0,194.0,USD
INV0002188,S000173,C10148,2025-02-01,199.0,PERCENT,19.9,179.1,USD
INV0002189,S000173,C10148,2025-03-01,199.0,AMOUNT,15.0,184.0,USD
INV0002190,S000173,C10148,2025-04-01,199.0,PERCENT,29.85,169.15,USD
INV0002191,S000173,C10148,2025-05-01,199.0,AMOUNT,10.0,189.0,USD
INV0002192,S000173,C10148,2025-06-01,199.0,,0.0,199.0,USD
INV0002193,S000173,C10148,2025-07-01,199.0,PERCENT,29.85,169.15,USD
INV0002194,S000173,C10148,2025-08-01,199.0,AMOUNT,5.0,194.0,USD
INV0002195,S000173,C10148,2025-09-01,199.0,AMOUNT,5.0,194.0,USD
INV0002196,S000174,C10149,2024-12-01,199.0,PERCENT,29.85,169.15,USD
